,pi_AZ,pi_TXMXSA,DXY,PnPs
D8B26_004116,0.0014457663432562843,0.0005922416345869116,0.0011060983469490847,0.29965161630594306
D8B26_004117,0.0005906715953566533,0.00017877893984088672,0.000460092859884635,0.6033376123233688
D8B26_004118,0.0011610983008716364,0.0005596227308765535,0.0009893865803202015,0.0
D8B26_004119,0.001316918757579225,0.0017248508476578651,0.002006650613461759,0.3078123826138592
D8B26_004120,0.0007614566438095874,0.0005187005187005188,0.0007166257166257166,0.306022958827234
D8B26_004121,0.0016876736584575292,0.0011019283746556477,0.0014248392362387406,1.2102983909265288
D8B26_004122,0.0,0.0,0.0,inf
D8B26_004123,0.0020521433306200368,0.00042038885969521785,0.0013575056927658084,
D8B26_004124,0.0006582392819906719,0.00031038144245691446,0.0007327116095151611,0.6580466675652789
D8B26_004125,0.00042252591272199156,0.0006734006734006732,0.0005149534561299268,inf
D8B26_004126,0.0007872846108140206,0.0,0.0004084967320261438,
D8B26_004128,0.0032875284542961828,0.0006440295100088914,0.0030469833380688443,0.5176660893909215
D8B26_004129,0.0017666988900623395,0.0006271829379755936,0.0017839281623165083,0.3643484429941398
D8B26_004130,0.0017748346001927276,0.00028270049937501664,0.0013876959168028964,0.5401946808035523
D8B26_004131,0.0004951475539710856,0.0014723506248929983,0.0017800134948689286,
D8B26_004133,0.000965907243343593,0.00135685210312076,0.001493202437012797,0.5483209670596291
D8B26_004134,0.0016573052830110408,0.001310714803537769,0.0015309642918751077,
D8B26_004139,0.0017979930509998269,0.0017573504562352143,0.0024253026658449793,0.29716905703236907
D8B26_004140,0.0009427496894074501,0.0005509641873278235,0.0008444235132069357,0.40544280080179174
D8B26_004141,0.0007364448126668467,0.00017072129748186088,0.0004619517461273882,0.6259727036919038
D8B26_004142,,0.0004772130756382725,,inf
D8B26_004144,0.0006824859496203205,0.0012677231025854882,0.0014456491520711703,0.2719638552292944
D8B26_004145,0.0009674820269215046,0.0011740441059812788,0.001418558856193596,1.0918516414395327
D8B26_004146,0.001765225066195932,0.0005884083553986467,0.001419102504196736,
D8B26_004147,0.001487595477365291,0.0004611330698287224,0.0011770518484073471,0.4784272429599559
D8B26_004148,0.001435927906516147,0.0,0.0009077705156136529,
D8B26_004149,0.0017552753656369486,0.001112037809285516,0.0014064007588022699,0.5490216529683567
D8B26_004150,0.0016768285358740506,0.001012823654333089,0.003250356746472174,0.332365747460043
D8B26_004151,7.343761474627307e-05,0.0,3.671880737313652e-05,0.0
D8B26_004152,0.0002741992649949492,9.627650612559273e-05,0.00019609258968227337,0.038631355492712766
D8B26_004153,0.0018559115522085964,0.0003950309267633451,0.001426330706928023,0.1395973682951847
D8B26_004154,0.000301659125188537,0.0,0.00015082956259426848,inf
D8B26_004155,0.0009765682450597933,0.00020002000200020003,0.0006177088297065,0.18026512059887864
D8B26_004156,0.0017768723651076545,0.0007503607503607505,0.0017961123843476786,0.19929925549744712
D8B26_004157,0.0003761696525132872,0.0,0.00019748906756947383,
D8B26_004158,0.003809965544659444,0.000672039124836389,0.0025540322386333517,
D8B26_004159,0.003336532748297452,0.0031080031080031097,0.00496671084906379,0.9496174220127722
D8B26_004161,0.0026900252413745427,,,0.7840761746223206
D8B26_004162,0.0,0.0,0.0,inf
D8B26_004163,0.0010119578134284019,0.0009659090909090912,0.001453120171924716,0.3293493779318266
D8B26_004164,0.0008555545100457757,0.0024514811031664963,0.0018225880750665946,0.3200828677254915
D8B26_004165,0.0029784867055682165,0.010612122551526031,0.005905318066992553,0.936160076226653
D8B26_004167,0.0006442481657286693,0.0,0.0005507821105970478,0.0
D8B26_004168,0.000993186480520099,0.0,0.00050093029912695,1.9415532425938953
D8B26_004169,0.0007301328338217629,0.0013353877760657424,0.0017326807456418624,0.9839522546417776
D8B26_004171,0.0010755356995118663,0.0,0.0007032348804500703,0.1639452780229162
D8B26_004172,0.0015412985440233487,0.0029064486830154405,0.002872935153749387,
D8B26_004173,0.0025148448843120117,0.001717145136956719,0.0026990212894763394,0.5984455958548334
D8B26_004174,0.0008431955693618989,0.0007555662728076523,0.0008534400015130239,0.4965793349748344
D8B26_004175,,0.0013184476342371079,,0.10381041711759645
D8B26_004176,0.0008065847803167927,0.0008637443316778235,0.0012098771704751863,0.37903452773196056
D8B26_004177,0.0011660727825812604,0.0025872498351224016,0.0023969121159774856,0.21005944952154534
D8B26_004178,0.007751366060450986,,,0.1779226740862866
D8B26_004179,0.0008671067494596883,0.0003330003330003329,0.0007247654306477835,
D8B26_004180,0.0011799423564129324,0.0007020007020007021,0.0011367364308540778,0.550446115622775
D8B26_004181,0.002158515764059085,0.0010711768851303736,0.0018032583012063176,3.098384918070801
D8B26_004182,0.0011304379535426526,0.0006563833278634719,0.0010006628184585289,0.13002272761030295
D8B26_004183,0.0017348123108562076,0.0011618778458156696,0.0014615832201934,0.6650529911435217
D8B26_004184,0.0029559687447947235,0.0012171928489920116,0.002368006921292671,0.32721010332942974
D8B26_004185,0.0007977761988457172,0.0011866920957830046,0.0010470812609850043,0.954435832486336
D8B26_004186,0.0013249465582122811,0.0008866090370792573,0.001152964273008529,0.27945788395291293
D8B26_004187,0.00040221216691804833,0.0003108003108003109,0.00035650623885918,0.0
D8B26_004188,0.0018861857097151164,0.0014901764901764888,0.0019110791169614698,
D8B26_004189,0.0013516078000449187,0.0014369637800600143,0.0015155450556196958,0.1849758880713553
D8B26_004190,0.0013979505698523515,0.0016475433951162108,0.0017911842583458802,inf
D8B26_004191,0.0005723177078675765,0.00020269585486976796,0.0003964492455541049,
D8B26_004192,0.0005497526113249037,0.0005664117813650524,0.0005379711262064204,0.5745411251115145
D8B26_004193,0.0002686005909212995,,,0.33048447947400456
D8B26_004195,0.0014798534420565627,0.0010875761961145478,0.0013917157443164084,0.9257103964606169
D8B26_004196,,0.0006340326340326338,,0.3183001342575504
D8B26_004197,0.0013940308057955079,0.0016317016317016326,0.0015425750719868367,
D8B26_004198,0.00045946222094666195,0.00059743104650005,0.000523240262947756,0.3176359494327779
D8B26_004199,0.001013907126530116,0.0008195837377332035,0.000902366770066163,0.3374209230576878
D8B26_004200,0.0008168371016668303,0.0008165869218500793,0.000932545266910592,
D8B26_004201,0.0016005174605323472,0.0014422708093594161,0.0015117669622509533,0.047941888619849986
D8B26_004202,0.0011713776419658855,0.0003148366784730421,0.0007431071602194597,0.3704017195869616
D8B26_004203,0.0008956997543476888,0.0009648726066636526,0.0009533437979443247,0.18973247806402124
D8B26_004204,0.0,0.0015741833923652105,0.0007870916961826052,inf
D8B26_004205,0.0009156171161957081,0.001241927471435669,0.0013003711171502878,1.2619548872178514
D8B26_004206,0.000929480304632853,0.0008801710046523321,0.00107987366957345,0.3220101495485949
D8B26_004207,0.002816236498750581,0.00298879202988792,0.0028068816996152635,inf
D8B26_004208,0.00241551362592369,0.0019376236659241072,0.00218947561485863,0.6204715595045014
D8B26_004210,0.0014177849743886742,0.0011836272776572614,0.0014775643518158488,0.7527837205241072
D8B26_004211,0.0010791830423297548,0.0,0.0005610678006142216,0.7878206521969082
D8B26_004212,0.0008977711854482994,0.0004423800044237999,0.0007026035364378001,0.11200315591946614
D8B26_004213,0.0008229905928115632,0.001957462827028044,0.001455918335713732,0.3009786619604852
D8B26_004214,0.00209381341273967,0.001497678598172832,0.001935235678815483,0.29246340061608345
D8B26_004215,0.00038962430476413183,0.0006226196390130821,0.0005162522038124739,0.2088287036167116
D8B26_004216,0.0005341382672803068,0.00014078062858550663,0.0003892170319716948,0.444311728227744
D8B26_004217,0.000707671560282269,0.0005447735784814435,0.0006943192666920361,0.0
D8B26_004218,0.00030774110924099184,0.0,0.0001562377939223498,0.15123010130242898
D8B26_004219,0.0005608966554000261,0.00012419274714356682,0.00035674975404965763,
D8B26_004220,0.001172103132887445,0.0013882413882413875,0.0014678474413165556,
D8B26_004221,0.002012535219366339,0.0006516780710329097,0.0014854426619132501,
D8B26_004222,0.0002725879775960185,0.001298701298701299,0.000789406671759613,
D8B26_004223,0.001548970391126678,0.0014585690934238638,0.001568035739380626,
D8B26_004225,0.0011008382799088004,0.000666000666000666,0.0008471920236626119,
D8B26_004226,0.0009348625527320963,0.0006601567872369688,0.0008899172376968942,0.5557201012498676
D8B26_004227,0.00022315866718143788,0.0005306521435553696,0.000445632798573975,0.11368190927307203
D8B26_004228,0.001212068513490184,0.0008331653564469535,0.0012489575552051097,
D8B26_004229,0.00019598510513201038,0.00044423290496588904,0.0004199680824257356,0.33061699650751286
D8B26_004230,0.0013993975608094125,0.00038358266206367465,0.0009758794196619959,
D8B26_004231,0.0038842484151186073,0.0009015777610818933,0.0026590651286810744,0.5870997287489429
D8B26_004233,0.0023641524847619797,0.0009355995633868709,0.0018757853991432842,inf
D8B26_004234,0.0011351839223927563,0.0005152193071656156,0.0008932594799156188,0.5405256790937011
D8B26_004235,0.0008567119621563078,0.0005270092226613966,0.0006688004586060288,inf
D8B26_004236,0.00040265591379240554,0.0003530450132391879,0.0003616980772891681,0.14593018480489314
D8B26_004237,0.00030307636326788295,0.00035705896171012446,0.00035512443173181887,0.0
D8B26_004238,0.0002397679214288213,0.0003422459893048131,0.000372234455279438,0.12429353447186244
D8B26_004239,0.0004722945899416492,0.0009842009842009841,0.0007084418849124731,0.6186986942866798
D8B26_004240,0.0004341431868243688,0.00038506613092248427,0.00042470529145862264,
D8B26_004242,0.0023003614853762877,0.0014220416455053319,0.001807426881367072,
D8B26_004243,0.0005465772446597968,0.0005831798649478204,0.0005633192503520745,0.2048654813186136
D8B26_004244,0.0015683723734766979,0.0015340392563884559,0.0015889114266396213,0.7783027888445896
D8B26_004245,0.0007171909427726209,0.0005449339613928146,0.0006283311329519338,0.48373360056822745
D8B26_004246,0.0004920334184115148,0.00027952480782669466,0.00040695523492415833,0.5148844930141787
D8B26_004247,0.0018621631720479456,0.002290950744558993,0.0019809985850010106,
D8B26_004248,0.0016223363974228978,0.000580973129992738,0.001182237600922722,0.621621051298704
D8B26_004249,0.0010973312600346407,0.0007221147646679561,0.0009405696514582623,0.6543102329804314
D8B26_004250,0.0026253584437727546,0.0009222661396574443,0.001961753080678912,
D8B26_004251,0.0028836050770248275,0.000342407122068139,0.0018782037725208213,0.6514375738478799
D8B26_004252,0.0010555631828830577,0.0004179728317659352,0.0007548473935028557,
D8B26_004253,0.00039611804317686556,0.00021265284423179157,0.0003064702755105232,0.0
D8B26_004254,0.0005262711145064077,0.0,0.00028011204481792715,0.0
D8B26_004255,0.0004285393741013897,0.0006679436177005055,0.0005272478816191276,0.30040289199178094
D8B26_004256,0.0004981699986452378,0.0006093248463086881,0.0005776425144890664,0.21044057450996592
D8B26_004257,0.000379834746897943,0.000574321771329253,0.0005378710087526283,0.5470874572193943
D8B26_004258,0.0005083479987316521,0.000304865750795602,0.00041599849703768813,0.3896672268352219
D8B26_004259,0.0018511766506419036,0.0022268135904499544,0.002118443796251283,0.29873158041395115
D8B26_004260,0.00044365220835808973,0.00026936026936026934,0.0003961180431768667,
D8B26_004262,0.0018562189539008558,0.0006352412318649415,0.0012323421810223364,0.16715216911893704
D8B26_004263,0.0009364747216409634,0.001976284584980238,0.0016953421684879485,
D8B26_004264,,0.0009641873278236909,,0.0820095035478932
D8B26_004265,0.0016800004670871674,0.0007931665649786459,0.0012576415557070907,0.4161575823335584
D8B26_004266,0.0007957415557623737,0.0014659873066952712,0.0015353956009864392,0.3006866369877964
D8B26_004267,0.0015016165361690333,0.0007988191369280197,0.0011645189464168058,0.1948658204088413
D8B26_004268,0.0004713423831070879,0.0,0.0002356711915535445,0.30834056264712567
D8B26_004269,0.0011635321111592026,0.0009177941292823804,0.0013264266067214924,0.9618941895433765
D8B26_004270,0.0016883004703683734,0.0012815378454144966,0.0015901434662771797,0.2783318133153219
D8B26_004271,0.001844185802663318,0.000875060768108896,0.0014188948306595366,inf
D8B26_004272,,,,0.42251273553053287
D8B26_004273,0.0009442443477786036,0.0006900278505216775,0.0009016575828485777,0.5350408270988486
D8B26_004274,0.0006137961187905748,0.000743281875357347,0.0006810614468772072,0.6342937677759081
D8B26_004275,0.0010445892798833863,0.0011388011388011384,0.0011264128911187734,0.4189900767353915
D8B26_004276,0.0007166135508381527,,,0.1376505363307498
D8B26_004277,0.0,0.0,0.0,inf
D8B26_004278,0.0016265792087932095,0.0007317267159786849,0.0011709547137354623,0.4270899703393593
D8B26_004279,0.00012410027302060068,0.0014576141158419644,0.0008015784930324331,
D8B26_004280,0.0005773076843776386,0.0007137622279578118,0.0006691520887104483,0.9004341433230587
D8B26_004281,0.0008196404792779149,0.0010672765389746525,0.000952925481227368,0.8637866848954444
D8B26_004282,,0.0008383547288446417,,0.10820713815286269
D8B26_004283,,,,0.26708074534154014
D8B26_004284,0.001409198702275219,0.0015553767766157134,0.0016668507038106206,0.7037947907639369
D8B26_004285,0.0010012983869193014,0.0003741114852225965,0.0008307475627737066,0.0
D8B26_004286,0.0004548448460897141,0.0010101010101010103,0.0008100844284154818,0.0638394763056653
D8B26_004287,0.0001509021116864254,0.0007215007215007215,0.00043855926208867383,0.0
D8B26_004288,0.00015962965919067747,0.0,8.361553576654542e-05,
D8B26_004289,0.0010131222494133777,0.0010374935798664617,0.001253814314631862,0.23840652168611765
D8B26_004290,0.0016169893255055627,0.0008442635308306949,0.0015297842339106606,0.16579634464749227
D8B26_004291,0.0015307238136890566,0.0005407232173031428,0.0011695790178186853,0.16543410978984632
D8B26_004292,0.0006011949041129226,5.965163445478406e-05,0.00042942000255899264,
D8B26_004294,0.0008482527793282372,0.0007754310784613817,0.000927276328345847,0.28013397110360677
D8B26_004295,0.0008302200083022001,0.0,0.00044766765153550004,
D8B26_004296,0.0011785814804390667,0.0023125996810207344,0.0019906886199455858,0.0
D8B26_004297,0.000695854423441714,0.002852049910873438,0.0021876519202722413,0.16958424507656655
D8B26_004298,0.000671010305898741,0.0005433646812957158,0.0006315692421169094,0.4246631278072044
D8B26_004299,8.75350140056023e-05,0.0,4.376750700280112e-05,0.0
D8B26_004300,0.0007827482290321304,0.0006048509042521018,0.0007222631386069216,0.4961555522696258
D8B26_004301,0.0016351752822341046,0.00138989898989899,0.0018253119429590017,0.29616961514932
D8B26_004302,8.415383320710252e-05,0.0009884250227597867,0.0005623006127929127,
D8B26_004303,0.0007062104507143104,0.0009930959425908919,0.0008732602315490016,0.5647421871773717
D8B26_004304,0.001014352193759064,0.0012706095900771438,0.0013079804603735308,0.6137590178672072
D8B26_004305,0.0018518005412244945,0.002417962003454232,0.0020572996037793354,0.06684938333124733
D8B26_004306,0.0010900370612600865,0.0008429619940411305,0.0010408785271248241,0.4089498410611983
D8B26_004307,0.0022248992837228063,0.002597402597402596,0.0023677303089067797,0.14722876910208116
D8B26_004308,0.0009666912631915558,,,0.3746867835508996
D8B26_004309,0.00035895645355924226,0.000599812558575445,0.0005292463752136281,0.3862230682471001
D8B26_004310,0.0004941181411769644,0.0017892017892017897,0.0013674719557072498,0.46536174805858865
D8B26_004311,0.0009447415329768291,0.001090909090909091,0.0010962566844919786,inf
D8B26_004312,0.0004016006458505919,0.0006850512040823459,0.0006743601288685759,0.4151919447852784
D8B26_004313,0.0010418447163007922,0.00025829066924957334,0.0008247937337381334,0.18990011608304805
D8B26_004314,0.0008626993921111544,0.0005536130536130538,0.0007241532976827095,0.2520908846129543
D8B26_004316,0.00024491556900698905,0.00011029310392367715,0.00018409216610790235,
D8B26_004317,0.0008404623536921873,0.0002703616086515714,0.0006609943740929964,0.0991447226276897
D8B26_004318,0.0009361494761410133,0.002616088947024198,0.002648148860590672,0.0
D8B26_004319,0.0003602655313603304,0.0013633700804175316,0.0011920089972400527,0.4626164003040202
D8B26_004320,0.00089547216043832,0.0009332260659694288,0.0011696875049295665,0.834568514914182
